Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,Position,Deleted,Race,Year,Engine
PER,Red Bull Racing,52.0,0 days 00:01:21.909000,0 days 00:00:28.263000,0 days 00:00:18.111000,0 days 00:00:35.535000,288.0,2.0,False,Australian Grand Prix,2022,Honda
PER,Red Bull Racing,53.0,0 days 00:01:21.753000,0 days 00:00:28.388000,0 days 00:00:17.981000,0 days 00:00:35.384000,289.0,2.0,False,Australian Grand Prix,2022,Honda
PER,Red Bull Racing,54.0,0 days 00:01:21.959000,0 days 00:00:28.325000,0 days 00:00:18.140000,0 days 00:00:35.494000,287.0,2.0,False,Australian Grand Prix,2022,Honda
PER,Red Bull Racing,55.0,0 days 00:01:21.911000,0 days 00:00:28.345000,0 days 00:00:18.064000,0 days 00:00:35.502000,288.0,2.0,False,Australian Grand Prix,2022,Honda
PER,Red Bull Racing,56.0,0 days 00:01:21.791000,0 days 00:00:28.451000,0 days 00:00:18.112000,0 days 00:00:35.228000,287.0,2.0,False,Australian Grand Prix,2022,Honda
PER,Red Bull Racing,57.0,0 days 00:01:21.690000,0 days 00:00:28.288000,0 days 00:00:18.134000,0 days 00:00:35.268000,289.0,2.0,False,Australian Grand Prix,2022,Honda
PER,Red Bull Racing,58.0,0 days 00:01:21.094000,0 days 00:00:28.214000,0 days 00:00:17.981000,0 days 00:00:34.899000,288.0,2.0,False,Australian Grand Prix,2022,Honda
ALO,Alpine,1.0,0 days 00:01:37.135000,,0 days 00:00:18.802000,0 days 00:00:39.327000,225.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,2.0,0 days 00:01:27.059000,0 days 00:00:30.424000,0 days 00:00:18.987000,0 days 00:00:37.648000,280.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,3.0,0 days 00:01:53.519000,0 days 00:00:30.048000,0 days 00:00:30.886000,0 days 00:00:52.585000,286.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,4.0,0 days 00:02:12.596000,0 days 00:00:37.946000,0 days 00:00:29.038000,0 days 00:01:05.612000,219.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,5.0,0 days 00:02:16.328000,0 days 00:00:43.128000,0 days 00:00:28.709000,0 days 00:01:04.491000,202.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,6.0,0 days 00:02:10.907000,0 days 00:00:39.695000,0 days 00:00:32.483000,0 days 00:00:58.729000,194.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,7.0,0 days 00:01:27.049000,0 days 00:00:30.399000,0 days 00:00:18.654000,0 days 00:00:37.996000,284.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,8.0,0 days 00:01:25.943000,0 days 00:00:29.894000,0 days 00:00:18.722000,0 days 00:00:37.327000,288.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,9.0,0 days 00:01:25.402000,0 days 00:00:29.992000,0 days 00:00:18.690000,0 days 00:00:36.720000,288.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,10.0,0 days 00:01:25.246000,0 days 00:00:29.599000,0 days 00:00:18.742000,0 days 00:00:36.905000,300.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,11.0,0 days 00:01:25.290000,0 days 00:00:29.563000,0 days 00:00:18.573000,0 days 00:00:37.154000,303.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,12.0,0 days 00:01:25.245000,0 days 00:00:29.689000,0 days 00:00:18.618000,0 days 00:00:36.938000,292.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,13.0,0 days 00:01:25.963000,0 days 00:00:29.872000,0 days 00:00:18.680000,0 days 00:00:37.411000,298.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,14.0,0 days 00:01:25.597000,0 days 00:00:29.675000,0 days 00:00:18.699000,0 days 00:00:37.223000,301.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,15.0,0 days 00:01:25.544000,0 days 00:00:29.834000,0 days 00:00:18.701000,0 days 00:00:37.009000,300.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,16.0,0 days 00:01:25.547000,0 days 00:00:29.839000,0 days 00:00:18.567000,0 days 00:00:37.141000,291.0,10.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,17.0,0 days 00:01:26.209000,0 days 00:00:30.148000,0 days 00:00:18.800000,0 days 00:00:37.261000,279.0,9.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,18.0,0 days 00:01:25.065000,0 days 00:00:29.674000,0 days 00:00:18.596000,0 days 00:00:36.795000,284.0,9.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,19.0,0 days 00:01:26.034000,0 days 00:00:30.082000,0 days 00:00:18.683000,0 days 00:00:37.269000,290.0,8.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,20.0,0 days 00:01:24.792000,0 days 00:00:29.465000,0 days 00:00:18.559000,0 days 00:00:36.768000,285.0,7.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,21.0,0 days 00:01:24.639000,0 days 00:00:29.386000,0 days 00:00:18.579000,0 days 00:00:36.674000,286.0,5.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,22.0,0 days 00:01:24.626000,0 days 00:00:29.249000,0 days 00:00:18.585000,0 days 00:00:36.792000,287.0,5.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,23.0,0 days 00:01:32.573000,0 days 00:00:29.352000,0 days 00:00:18.569000,0 days 00:00:44.652000,286.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,24.0,0 days 00:02:25.101000,0 days 00:00:49.553000,0 days 00:00:37.402000,0 days 00:00:58.146000,209.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,25.0,0 days 00:02:28.144000,0 days 00:00:54.101000,0 days 00:00:34.714000,0 days 00:00:59.329000,131.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,26.0,,0 days 00:00:54.876000,0 days 00:00:31.895000,0 days 00:01:10.394000,144.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,27.0,0 days 00:01:27.228000,0 days 00:00:31.101000,0 days 00:00:18.655000,0 days 00:00:37.472000,278.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,28.0,0 days 00:01:24.873000,0 days 00:00:29.618000,0 days 00:00:18.473000,0 days 00:00:36.782000,288.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,29.0,0 days 00:01:24.205000,0 days 00:00:29.369000,0 days 00:00:18.415000,0 days 00:00:36.421000,287.0,4.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,30.0,0 days 00:01:25.427000,0 days 00:00:30.173000,0 days 00:00:18.473000,0 days 00:00:36.781000,298.0,5.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,31.0,0 days 00:01:25.160000,0 days 00:00:29.945000,0 days 00:00:18.528000,0 days 00:00:36.687000,287.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,32.0,0 days 00:01:24.131000,0 days 00:00:29.270000,0 days 00:00:18.400000,0 days 00:00:36.461000,290.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,33.0,0 days 00:01:24.259000,0 days 00:00:29.300000,0 days 00:00:18.437000,0 days 00:00:36.522000,288.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,34.0,0 days 00:01:24.205000,0 days 00:00:29.170000,0 days 00:00:18.482000,0 days 00:00:36.553000,288.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,35.0,0 days 00:01:24.151000,0 days 00:00:29.221000,0 days 00:00:18.440000,0 days 00:00:36.490000,288.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,36.0,0 days 00:01:24.166000,0 days 00:00:29.142000,0 days 00:00:18.544000,0 days 00:00:36.480000,288.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,37.0,0 days 00:01:24.467000,0 days 00:00:29.216000,0 days 00:00:18.544000,0 days 00:00:36.707000,287.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,38.0,0 days 00:01:24.300000,0 days 00:00:29.243000,0 days 00:00:18.514000,0 days 00:00:36.543000,287.0,6.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,39.0,0 days 00:02:02.407000,0 days 00:00:36.569000,0 days 00:00:26.002000,0 days 00:00:59.836000,284.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,40.0,0 days 00:01:30.957000,0 days 00:00:35.667000,0 days 00:00:18.539000,0 days 00:00:36.751000,218.0,13.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,41.0,0 days 00:01:23.771000,0 days 00:00:29.126000,0 days 00:00:18.352000,0 days 00:00:36.293000,308.0,13.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,42.0,0 days 00:01:23.618000,0 days 00:00:29.150000,0 days 00:00:18.265000,0 days 00:00:36.203000,303.0,13.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,43.0,0 days 00:01:23.881000,0 days 00:00:29.199000,0 days 00:00:18.494000,0 days 00:00:36.188000,307.0,13.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,44.0,0 days 00:01:23.530000,0 days 00:00:29.017000,0 days 00:00:18.405000,0 days 00:00:36.108000,312.0,13.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,45.0,0 days 00:01:24.146000,0 days 00:00:29.368000,0 days 00:00:18.447000,0 days 00:00:36.331000,313.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,46.0,0 days 00:01:23.834000,0 days 00:00:29.102000,0 days 00:00:18.365000,0 days 00:00:36.367000,309.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,47.0,0 days 00:01:23.811000,0 days 00:00:29.147000,0 days 00:00:18.365000,0 days 00:00:36.299000,311.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,48.0,0 days 00:01:23.691000,0 days 00:00:29.094000,0 days 00:00:18.321000,0 days 00:00:36.276000,310.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,49.0,0 days 00:01:24.618000,0 days 00:00:29.222000,0 days 00:00:18.503000,0 days 00:00:36.893000,309.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,50.0,0 days 00:01:24.950000,0 days 00:00:29.573000,0 days 00:00:18.456000,0 days 00:00:36.921000,303.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,51.0,0 days 00:01:25.328000,0 days 00:00:29.391000,0 days 00:00:18.613000,0 days 00:00:37.324000,303.0,12.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,52.0,0 days 00:01:26.950000,0 days 00:00:31.262000,0 days 00:00:18.624000,0 days 00:00:37.064000,284.0,14.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,53.0,0 days 00:01:40.863000,0 days 00:00:30.126000,0 days 00:00:18.483000,0 days 00:00:52.254000,290.0,17.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,54.0,0 days 00:01:32.889000,0 days 00:00:34.536000,0 days 00:00:19.268000,0 days 00:00:39.085000,229.0,17.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,55.0,0 days 00:01:21.322000,0 days 00:00:28.208000,0 days 00:00:18.139000,0 days 00:00:34.975000,291.0,17.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,56.0,0 days 00:01:30.367000,0 days 00:00:29.891000,0 days 00:00:19.493000,0 days 00:00:40.983000,289.0,17.0,False,Australian Grand Prix,2022,Renault
ALO,Alpine,57.0,0 days 00:01:20.846000,0 days 00:00:28.014000,0 days 00:00:18.047000,0 days 00:00:34.785000,293.0,17.0,False,Australian Grand Prix,2022,Renault
LEC,Ferrari,1.0,0 days 00:01:29.695000,,0 days 00:00:18.645000,0 days 00:00:36.781000,237.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,2.0,0 days 00:01:24.746000,0 days 00:00:29.566000,0 days 00:00:18.608000,0 days 00:00:36.572000,277.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,3.0,0 days 00:01:43.345000,0 days 00:00:29.279000,0 days 00:00:24.719000,0 days 00:00:49.347000,280.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,4.0,0 days 00:02:15.102000,0 days 00:00:42.800000,0 days 00:00:30.843000,0 days 00:01:01.459000,247.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,5.0,0 days 00:02:14.936000,0 days 00:00:45.666000,0 days 00:00:30.394000,0 days 00:00:58.876000,199.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,6.0,0 days 00:02:24.953000,0 days 00:00:45.174000,0 days 00:00:31.308000,0 days 00:01:08.471000,134.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,7.0,0 days 00:01:23.957000,0 days 00:00:29.295000,0 days 00:00:18.446000,0 days 00:00:36.216000,291.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,8.0,0 days 00:01:23.589000,0 days 00:00:29.198000,0 days 00:00:18.450000,0 days 00:00:35.941000,280.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,9.0,0 days 00:01:23.390000,0 days 00:00:28.887000,0 days 00:00:18.477000,0 days 00:00:36.026000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,10.0,0 days 00:01:23.360000,0 days 00:00:28.936000,0 days 00:00:18.476000,0 days 00:00:35.948000,286.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,11.0,0 days 00:01:23.356000,0 days 00:00:28.983000,0 days 00:00:18.444000,0 days 00:00:35.929000,283.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,12.0,0 days 00:01:23.325000,0 days 00:00:29.002000,0 days 00:00:18.408000,0 days 00:00:35.915000,281.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,13.0,0 days 00:01:23.585000,0 days 00:00:29.028000,0 days 00:00:18.407000,0 days 00:00:36.150000,281.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,14.0,0 days 00:01:23.905000,0 days 00:00:29.224000,0 days 00:00:18.483000,0 days 00:00:36.198000,282.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,15.0,0 days 00:01:23.575000,0 days 00:00:28.977000,0 days 00:00:18.419000,0 days 00:00:36.179000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,16.0,0 days 00:01:23.715000,0 days 00:00:28.944000,0 days 00:00:18.465000,0 days 00:00:36.306000,286.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,17.0,0 days 00:01:24.044000,0 days 00:00:29.208000,0 days 00:00:18.422000,0 days 00:00:36.414000,285.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,18.0,0 days 00:01:23.883000,0 days 00:00:29.112000,0 days 00:00:18.482000,0 days 00:00:36.289000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,19.0,0 days 00:01:24.061000,0 days 00:00:29.232000,0 days 00:00:18.486000,0 days 00:00:36.343000,286.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,20.0,0 days 00:01:24.098000,0 days 00:00:29.154000,0 days 00:00:18.464000,0 days 00:00:36.480000,285.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,21.0,0 days 00:01:24.030000,0 days 00:00:29.133000,0 days 00:00:18.513000,0 days 00:00:36.384000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,22.0,0 days 00:01:38.340000,0 days 00:00:29.150000,0 days 00:00:18.511000,0 days 00:00:50.679000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,23.0,0 days 00:01:34.148000,0 days 00:00:35.315000,0 days 00:00:18.708000,0 days 00:00:40.125000,229.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,24.0,,0 days 00:00:59.736000,0 days 00:00:38.439000,0 days 00:00:59.071000,207.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,25.0,0 days 00:02:29.175000,0 days 00:00:55.590000,0 days 00:00:34.772000,0 days 00:00:58.813000,136.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,26.0,,0 days 00:00:54.995000,0 days 00:00:30.848000,0 days 00:01:14.193000,160.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,27.0,0 days 00:01:25.197000,0 days 00:00:30.675000,0 days 00:00:18.604000,0 days 00:00:35.918000,291.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,28.0,0 days 00:01:23.532000,0 days 00:00:28.955000,0 days 00:00:18.571000,0 days 00:00:36.006000,280.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,29.0,0 days 00:01:22.857000,0 days 00:00:28.640000,0 days 00:00:18.340000,0 days 00:00:35.877000,287.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,30.0,0 days 00:01:22.642000,0 days 00:00:28.702000,0 days 00:00:18.347000,0 days 00:00:35.593000,283.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,31.0,0 days 00:01:22.450000,0 days 00:00:28.629000,0 days 00:00:18.266000,0 days 00:00:35.555000,283.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,32.0,0 days 00:01:22.394000,0 days 00:00:28.624000,0 days 00:00:18.229000,0 days 00:00:35.541000,283.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,33.0,0 days 00:01:22.023000,0 days 00:00:28.495000,0 days 00:00:18.175000,0 days 00:00:35.353000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,34.0,0 days 00:01:22.445000,0 days 00:00:28.533000,0 days 00:00:18.315000,0 days 00:00:35.597000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,35.0,0 days 00:01:22.124000,0 days 00:00:28.484000,0 days 00:00:18.232000,0 days 00:00:35.408000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,36.0,0 days 00:01:21.986000,0 days 00:00:28.447000,0 days 00:00:18.205000,0 days 00:00:35.334000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,37.0,0 days 00:01:21.995000,0 days 00:00:28.410000,0 days 00:00:18.255000,0 days 00:00:35.330000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,38.0,0 days 00:01:21.291000,0 days 00:00:28.214000,0 days 00:00:18.153000,0 days 00:00:34.924000,286.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,39.0,0 days 00:01:37.133000,0 days 00:00:28.346000,0 days 00:00:18.229000,0 days 00:00:50.558000,286.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,40.0,0 days 00:01:43.090000,0 days 00:00:40.780000,0 days 00:00:25.650000,0 days 00:00:36.660000,232.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,41.0,0 days 00:01:21.961000,0 days 00:00:28.619000,0 days 00:00:18.264000,0 days 00:00:35.078000,283.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,42.0,0 days 00:01:21.545000,0 days 00:00:28.343000,0 days 00:00:18.141000,0 days 00:00:35.061000,287.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,43.0,0 days 00:01:21.559000,0 days 00:00:28.342000,0 days 00:00:18.094000,0 days 00:00:35.123000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,44.0,0 days 00:01:21.953000,0 days 00:00:28.450000,0 days 00:00:18.195000,0 days 00:00:35.308000,284.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,45.0,0 days 00:01:21.427000,0 days 00:00:28.284000,0 days 00:00:18.092000,0 days 00:00:35.051000,287.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,46.0,0 days 00:01:21.626000,0 days 00:00:28.328000,0 days 00:00:18.137000,0 days 00:00:35.161000,287.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,47.0,0 days 00:01:21.728000,0 days 00:00:28.268000,0 days 00:00:18.152000,0 days 00:00:35.308000,288.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,48.0,0 days 00:01:21.489000,0 days 00:00:28.294000,0 days 00:00:18.199000,0 days 00:00:34.996000,287.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,49.0,0 days 00:01:20.966000,0 days 00:00:28.124000,0 days 00:00:18.040000,0 days 00:00:34.802000,290.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,50.0,0 days 00:01:21.017000,0 days 00:00:28.140000,0 days 00:00:18.057000,0 days 00:00:34.820000,289.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,51.0,0 days 00:01:21.504000,0 days 00:00:28.337000,0 days 00:00:18.059000,0 days 00:00:35.108000,290.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,52.0,0 days 00:01:21.270000,0 days 00:00:28.208000,0 days 00:00:18.017000,0 days 00:00:35.045000,294.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,53.0,0 days 00:01:21.559000,0 days 00:00:28.335000,0 days 00:00:17.946000,0 days 00:00:35.278000,294.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,54.0,0 days 00:01:22.074000,0 days 00:00:28.538000,0 days 00:00:18.131000,0 days 00:00:35.405000,293.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,55.0,0 days 00:01:22.127000,0 days 00:00:28.567000,0 days 00:00:18.203000,0 days 00:00:35.357000,294.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,56.0,0 days 00:01:21.629000,0 days 00:00:28.427000,0 days 00:00:18.011000,0 days 00:00:35.191000,295.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,57.0,0 days 00:01:22.100000,0 days 00:00:28.554000,0 days 00:00:18.049000,0 days 00:00:35.497000,293.0,1.0,False,Australian Grand Prix,2022,Ferrari
LEC,Ferrari,58.0,0 days 00:01:20.260000,0 days 00:00:28.044000,0 days 00:00:17.878000,0 days 00:00:34.338000,309.0,1.0,False,Australian Grand Prix,2022,Ferrari
STR,Aston Martin,1.0,0 days 00:01:41.235000,,0 days 00:00:19.454000,0 days 00:00:40.021000,218.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,2.0,0 days 00:01:28.934000,0 days 00:00:31.273000,0 days 00:00:18.931000,0 days 00:00:38.730000,269.0,18.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,3.0,0 days 00:02:08.743000,0 days 00:00:33.407000,0 days 00:00:31.575000,0 days 00:01:03.761000,283.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,4.0,0 days 00:02:13.522000,0 days 00:00:37.457000,0 days 00:00:23.572000,0 days 00:01:12.493000,223.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,5.0,0 days 00:02:04.896000,0 days 00:00:37.181000,0 days 00:00:23.079000,0 days 00:01:04.636000,220.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,6.0,0 days 00:02:04.199000,0 days 00:00:40.863000,0 days 00:00:28.776000,0 days 00:00:54.560000,152.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,7.0,0 days 00:01:28.274000,0 days 00:00:30.936000,0 days 00:00:18.979000,0 days 00:00:38.359000,275.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,8.0,0 days 00:01:26.968000,0 days 00:00:30.486000,0 days 00:00:18.768000,0 days 00:00:37.714000,292.0,19.0,False,Australian Grand Prix,2022,Mercedes
STR,Aston Martin,9.0,0 days 00:01:26.511000,0 days 00:00:30.371000,0 days 00:00:18.814000,0 days 00:00:37.326000,289.0,19.0,False,Australian Grand Prix,2022,Mercedes
