Track,Year,Driver,X,Y,Speed,DRS
Australian Grand Prix,2025,NOR,3185.167681548789,-3893.186942717602,115.0,Off
Australian Grand Prix,2025,NOR,3164.0,-3929.0,124.3000064,Off
Australian Grand Prix,2025,NOR,3162.1676489471583,-3932.109205286184,125.0,Off
Australian Grand Prix,2025,NOR,3127.308184544352,-3991.7394419981392,137.0,Off
Australian Grand Prix,2025,NOR,3126.0,-3994.0,137.25125330774188,Off
Australian Grand Prix,2025,NOR,3076.0,-4080.0,145.29146207015435,Off
Australian Grand Prix,2025,NOR,3066.614077227386,-4095.523794630884,147.0,Off
Australian Grand Prix,2025,NOR,3014.9432866261072,-4167.0991220397245,158.0,Off
Australian Grand Prix,2025,NOR,2992.0,-4192.0,160.6415110136485,Off
Australian Grand Prix,2025,NOR,2977.8411226002395,-4206.890228865298,162.0,Off
Australian Grand Prix,2025,NOR,2931.0,-4252.0,166.50000457142858,Off
Australian Grand Prix,2025,NOR,2872.0,-4302.0,170.07143314285713,Off
Australian Grand Prix,2025,NOR,2842.7564402288144,-4324.217680721301,172.0,Off
Australian Grand Prix,2025,NOR,2742.7607002995883,-4378.904670476251,172.0,Off
Australian Grand Prix,2025,NOR,2732.0,-4384.0,171.870646252915,Off
Australian Grand Prix,2025,NOR,2656.200697164699,-4418.125563276791,171.0,Off
Australian Grand Prix,2025,NOR,2654.0,-4419.0,171.0251253307742,Off
Australian Grand Prix,2025,NOR,2567.4925763831684,-4446.579768413252,172.0,Off
Australian Grand Prix,2025,NOR,2536.0,-4453.0,172.33000064,Off
Australian Grand Prix,2025,NOR,2467.7072030872487,-4461.265533717424,173.0,Off
Australian Grand Prix,2025,NOR,2427.0,-4463.0,173.92142994285717,Off
Australian Grand Prix,2025,NOR,2393.0,-4462.0,174.7785728,Off
Australian Grand Prix,2025,NOR,2335.2625498460607,-4456.178375606646,176.0,Off
Australian Grand Prix,2025,NOR,2280.0,-4448.0,177.87500342857143,Off
Australian Grand Prix,2025,NOR,2200.311073400999,-4430.9015984864045,181.0,Off
Australian Grand Prix,2025,NOR,2152.0,-4415.0,183.3906304,Off
Australian Grand Prix,2025,NOR,1983.5642689946303,-4346.142929544433,190.0,Off
Australian Grand Prix,2025,NOR,1981.0,-4345.0,190.17857828571428,Off
Australian Grand Prix,2025,NOR,1912.4284678265813,-4305.033501173821,200.0,Off
Australian Grand Prix,2025,NOR,1911.0,-4304.0,200.1243827667588,Off
Australian Grand Prix,2025,NOR,1829.833270760883,-4245.222615754088,205.0,Off
Australian Grand Prix,2025,NOR,1771.0,-4199.0,208.49843470752185,Off
Australian Grand Prix,2025,NOR,1692.0,-4129.0,213.5768076700535,Off
Australian Grand Prix,2025,NOR,1685.473038559364,-4123.041488770828,214.0,Off
Australian Grand Prix,2025,NOR,1307.3938935683743,-3762.3345536429497,235.0,Off
Australian Grand Prix,2025,NOR,1230.0,-3686.0,239.11215185815217,Off
Australian Grand Prix,2025,NOR,1155.8204275456442,-3612.361318411804,243.0,Off
Australian Grand Prix,2025,NOR,1125.0,-3582.0,244.06666666666663,Off
Australian Grand Prix,2025,NOR,1047.0,-3506.0,246.7333333333333,Off
Australian Grand Prix,2025,NOR,980.3208029477694,-3440.7220881553258,249.0,Off
Australian Grand Prix,2025,NOR,948.0,-3409.0,250.0,Off
Australian Grand Prix,2025,NOR,843.0,-3306.0,253.125,Off
Australian Grand Prix,2025,NOR,814.3654716267442,-3278.040880280845,254.0,Off
Australian Grand Prix,2025,NOR,762.0,-3227.0,255.3,Off
Australian Grand Prix,2025,NOR,733.6250435159351,-3199.3002490990666,256.0,Off
Australian Grand Prix,2025,NOR,618.0,-3086.0,260.0909079272727,Off
Australian Grand Prix,2025,NOR,505.5871233087621,-2975.512140271162,264.0,Off
Australian Grand Prix,2025,NOR,503.0,-2973.0,264.07499904,Off
Australian Grand Prix,2025,NOR,472.0,-2943.0,264.97499904,Off
Australian Grand Prix,2025,NOR,400.1170262619879,-2872.913336584732,267.0,Off
Australian Grand Prix,2025,NOR,344.0,-2818.0,268.4623954339274,Off
Australian Grand Prix,2025,NOR,258.0,-2734.0,270.6908088819925,Off
Australian Grand Prix,2025,NOR,199.4470817247744,-2676.707281374348,272.0,Off
Australian Grand Prix,2025,NOR,6.728112518131411,-2487.6633010729533,275.0,Off
Australian Grand Prix,2025,NOR,3.0,-2484.0,275.09000192,Off
Australian Grand Prix,2025,NOR,-105.20698096787582,-2377.5147524125177,278.0,Off
Australian Grand Prix,2025,NOR,-197.4380555645029,-2286.5289639346174,280.0,Off
Australian Grand Prix,2025,NOR,-200.0,-2284.0,280.02985135456987,Off
Australian Grand Prix,2025,NOR,-278.4188736702103,-2206.629182544793,281.0,Off
Australian Grand Prix,2025,NOR,-317.0,-2169.0,281.9470750023354,Off
Australian Grand Prix,2025,NOR,-464.0,-2028.0,284.84401248482004,Off
Australian Grand Prix,2025,NOR,-472.4769018988794,-2019.978176403136,285.0,Off
Australian Grand Prix,2025,NOR,-586.0,-1913.0,288.0871365944804,Off
Australian Grand Prix,2025,NOR,-618.5159931119763,-1882.0108847943031,289.0,Off
Australian Grand Prix,2025,NOR,-679.0,-1824.0,289.4783598265264,Off
Australian Grand Prix,2025,NOR,-833.0,-1677.0,290.7539868081218,Off
Australian Grand Prix,2025,NOR,-861.7070567478393,-1649.8732954103648,291.0,Off
Australian Grand Prix,2025,NOR,-956.0,-1561.0,292.3833344,Off
Australian Grand Prix,2025,NOR,-1007.818779428644,-1511.8621187113608,293.0,Off
Australian Grand Prix,2025,NOR,-1074.0,-1449.0,293.6071442285714,Off
Australian Grand Prix,2025,NOR,-1211.1674065277498,-1318.8083404195615,294.7357147428572,Off
Chinese Grand Prix,2025,HAM,282.737298910577,-1439.947797488217,267.3249984,Off
Chinese Grand Prix,2025,HAM,157.0,-1470.0,269.5,Off
Chinese Grand Prix,2025,HAM,124.08103114579242,-1478.2327090407944,270.0,Off
Chinese Grand Prix,2025,HAM,-150.0,-1549.0,275.0,Off
Chinese Grand Prix,2025,HAM,-234.07811545527755,-1569.7024287173317,276.0,Off
Chinese Grand Prix,2025,HAM,-294.0,-1584.0,278.25,Off
Chinese Grand Prix,2025,HAM,-317.2289814203585,-1589.5639429556925,279.0,Off
Chinese Grand Prix,2025,HAM,-433.18127163120846,-1617.4570255113094,280.0,Off
Chinese Grand Prix,2025,HAM,-452.0,-1622.0,280.2142857142857,Off
Chinese Grand Prix,2025,HAM,-745.0,-1693.0,283.0,Off
Chinese Grand Prix,2025,HAM,-872.3152034889853,-1724.3997748757197,286.0,Off
Chinese Grand Prix,2025,HAM,-965.0,-1747.0,286.55555555555554,Off
Chinese Grand Prix,2025,HAM,-1040.0,-1765.0,286.8333333333333,Off
Chinese Grand Prix,2025,HAM,-1085.2365934237132,-1776.0131337884186,287.0,Off
Chinese Grand Prix,2025,HAM,-1222.0,-1810.0,288.8,Off
Chinese Grand Prix,2025,HAM,-1238.5920482647552,-1814.1432417028448,289.0,Off
Chinese Grand Prix,2025,HAM,-1383.015636020969,-1850.276878946529,291.0,Off
Chinese Grand Prix,2025,HAM,-1482.0,-1875.0,292.19000064,Off
Chinese Grand Prix,2025,HAM,-1539.389985101933,-1889.2740635476512,293.0,Off
Chinese Grand Prix,2025,HAM,-1651.0,-1917.0,294.1222572293904,Off
Chinese Grand Prix,2025,HAM,-1744.870059956099,-1940.554243944758,295.0,Off
Chinese Grand Prix,2025,HAM,-1870.701426803993,-1971.7549707215696,296.0,Off
Chinese Grand Prix,2025,HAM,-1930.0,-1986.0,296.5083328,Off
Chinese Grand Prix,2025,HAM,-1993.0,-2001.0,297.0083328,Off
Chinese Grand Prix,2025,HAM,-2100.564702276005,-2027.638272873319,298.0,Off
Chinese Grand Prix,2025,HAM,-2245.0,-2065.0,298.45454545454544,Off
Chinese Grand Prix,2025,HAM,-2419.4575716240274,-2107.409902838454,299.0,Off
Chinese Grand Prix,2025,HAM,-2434.0,-2111.0,299.1428571428572,Off
Chinese Grand Prix,2025,HAM,-2562.0,-2143.0,300.2857142857143,Off
Chinese Grand Prix,2025,HAM,-2682.9449982913507,-2172.492440214876,301.0,Off
Chinese Grand Prix,2025,HAM,-2801.0,-2201.0,301.5,Off
Chinese Grand Prix,2025,HAM,-2876.0093548721247,-2218.996969731156,302.0,Off
Chinese Grand Prix,2025,HAM,-2993.0,-2247.0,302.0,Off
Chinese Grand Prix,2025,HAM,-3117.2789754313376,-2277.347498659113,302.0,Off
Chinese Grand Prix,2025,HAM,-3340.0,-2332.0,301.1,Off
Chinese Grand Prix,2025,HAM,-3361.6928454384865,-2337.33584163184,301.0,Off
Chinese Grand Prix,2025,HAM,-3511.395783258612,-2374.263080190324,301.0,Off
Chinese Grand Prix,2025,HAM,-3620.010159498465,-2400.936637823399,300.0,Off
Chinese Grand Prix,2025,HAM,-3641.0,-2406.0,300.0,Off
Chinese Grand Prix,2025,HAM,-3732.5679625071552,-2427.2513547658123,300.0,Off
Chinese Grand Prix,2025,HAM,-3753.0,-2432.0,300.0,Off
Chinese Grand Prix,2025,HAM,-3832.899919393241,-2450.752640796233,300.0,Off
Chinese Grand Prix,2025,HAM,-4008.066697654032,-2491.142898664288,301.0,Off
Chinese Grand Prix,2025,HAM,-4059.0,-2502.0,299.2,Off
Chinese Grand Prix,2025,HAM,-4171.679595549076,-2524.178648880326,295.0,Off
Chinese Grand Prix,2025,HAM,-4187.0,-2527.0,294.0,Off
Chinese Grand Prix,2025,HAM,-4282.0,-2542.0,288.0,Off
Chinese Grand Prix,2025,HAM,-4394.32333755418,-2551.4164518029283,283.0,Off
Chinese Grand Prix,2025,HAM,-4587.0,-2560.0,276.3333333333333,Off
Chinese Grand Prix,2025,HAM,-4649.599573751747,-2561.0209636743616,273.0,Off
Chinese Grand Prix,2025,HAM,-4734.005305839784,-2550.8744938057603,254.0,Off
Chinese Grand Prix,2025,HAM,-4770.0,-2543.0,249.75,Off
Chinese Grand Prix,2025,HAM,-4928.468641168374,-2505.489973787958,237.0,Off
Chinese Grand Prix,2025,HAM,-4955.0,-2497.0,236.3333333333333,Off
Chinese Grand Prix,2025,HAM,-5050.0,-2459.0,233.66666666666663,Off
Chinese Grand Prix,2025,HAM,-5070.197231666832,-2450.486724827449,233.0,Off
Chinese Grand Prix,2025,HAM,-5205.0,-2374.0,219.0,Off
Chinese Grand Prix,2025,HAM,-5371.0,-2241.0,214.2,Off
Chinese Grand Prix,2025,HAM,-5467.0,-2124.0,207.6,Off
Chinese Grand Prix,2025,HAM,-5472.645669067144,-2115.229307496385,207.0,Off
Chinese Grand Prix,2025,HAM,-5513.883843572608,-2048.6343353697303,203.0,Off
Chinese Grand Prix,2025,HAM,-5554.0,-1971.0,197.6,Off
Chinese Grand Prix,2025,HAM,-5558.167275175938,-1961.5979677207083,197.0,Off
Chinese Grand Prix,2025,HAM,-5592.0,-1873.0,189.8,Off
Chinese Grand Prix,2025,HAM,-5595.119812456719,-1863.3678599809284,189.0,Off
Chinese Grand Prix,2025,HAM,-5615.0,-1783.0,182.3333333333333,Off
Chinese Grand Prix,2025,HAM,-5621.651236311595,-1731.6747535570366,179.0,Off
Chinese Grand Prix,2025,HAM,-5629.717809922831,-1594.0818634250872,172.0,Off
Chinese Grand Prix,2025,HAM,-5630.0,-1584.0,171.30174552446812,Off
Chinese Grand Prix,2025,HAM,-5618.0,-1486.0,159.43141944042603,Off
Chinese Grand Prix,2025,HAM,-5613.535250191249,-1468.2992189665483,158.0,Off
Chinese Grand Prix,2025,HAM,-5582.0,-1354.0,151.58577390171746,Off
Chinese Grand Prix,2025,HAM,-5579.197012662592,-1345.747367502952,151.0,Off
Chinese Grand Prix,2025,HAM,-5545.0,-1274.0,142.39285942857143,Off
Chinese Grand Prix,2025,HAM,-5537.972619682245,-1261.94694275635,141.0,Off
Chinese Grand Prix,2025,HAM,-5496.210884425347,-1196.300716461108,135.0,Off
Chinese Grand Prix,2025,HAM,-5496.0,-1196.0,134.9714304,Off
Chinese Grand Prix,2025,HAM,-5434.979045581135,-1124.1290330052266,127.0,Off
Chinese Grand Prix,2025,HAM,-5424.0,-1114.0,126.16666666666669,Off
Chinese Grand Prix,2025,HAM,-5360.873104533529,-1063.2301594766432,122.0,Off
Chinese Grand Prix,2025,HAM,-5355.0,-1059.0,121.25,Off
Chinese Grand Prix,2025,HAM,-5319.131676012892,-1035.8600940910674,116.0,Off
Chinese Grand Prix,2025,HAM,-5282.103037461118,-1018.114131637005,114.0,Off
Chinese Grand Prix,2025,HAM,-5277.0,-1016.0,113.375,Off
Chinese Grand Prix,2025,HAM,-5238.211126061888,-1001.7668773243691,109.0,Off
Chinese Grand Prix,2025,HAM,-5197.0,-990.0,109.0,Off
Chinese Grand Prix,2025,HAM,-5145.401156563128,-980.6454707455518,109.0,Off
Chinese Grand Prix,2025,HAM,-5140.0,-980.0,108.28571428571428,Off
Chinese Grand Prix,2025,HAM,-5084.0,-979.0,101.14285714285714,Off
Chinese Grand Prix,2025,HAM,-5060.320128780951,-981.681493745982,99.0,Off
Chinese Grand Prix,2025,HAM,-4993.0,-993.0,98.2,Off
Chinese Grand Prix,2025,HAM,-4981.324210310861,-995.4991577485227,98.0,Off
Chinese Grand Prix,2025,HAM,-4939.0,-1014.0,95.1875,Off
Chinese Grand Prix,2025,HAM,-4935.307340200951,-1015.9570928088046,95.0,Off
Chinese Grand Prix,2025,HAM,-4903.0,-1034.0,94.125,Off
Chinese Grand Prix,2025,HAM,-4850.47683987332,-1073.1956178410585,93.0,Off
Chinese Grand Prix,2025,HAM,-4826.0,-1096.0,92.375,Off
Chinese Grand Prix,2025,HAM,-4799.0,-1132.0,91.25,Off
Chinese Grand Prix,2025,HAM,-4793.831963889835,-1140.2256705111822,91.0,Off
Chinese Grand Prix,2025,HAM,-4772.0,-1179.0,89.71428571428571,Off
Chinese Grand Prix,2025,HAM,-4761.974110645271,-1200.593511808908,89.0,Off
Chinese Grand Prix,2025,HAM,-4749.0,-1237.0,91.0,Off
Chinese Grand Prix,2025,HAM,-4739.287942169018,-1279.0004196937252,93.0,Off
Chinese Grand Prix,2025,HAM,-4736.0,-1300.0,94.71428571428572,Off
Chinese Grand Prix,2025,HAM,-4732.8565593531,-1348.9199976284335,99.0,Off
Chinese Grand Prix,2025,HAM,-4733.0,-1374.0,101.5,Off
Chinese Grand Prix,2025,HAM,-4733.854238487715,-1400.586331434604,104.0,Off
Chinese Grand Prix,2025,HAM,-4743.0,-1458.0,111.14285714285714,Off
Chinese Grand Prix,2025,HAM,-4745.0,-1464.0,111.85714285714286,Off
Chinese Grand Prix,2025,HAM,-4750.07899347189,-1481.3353163572842,114.0,Off
Chinese Grand Prix,2025,HAM,-4758.773002731438,-1530.008155278125,121.0,Off
Chinese Grand Prix,2025,HAM,-4760.0,-1538.0,121.33333333333331,Off
Chinese Grand Prix,2025,HAM,-4775.366921137603,-1650.136016517375,125.0,Off
Chinese Grand Prix,2025,HAM,-4777.0,-1669.0,124.33333333333331,Off
Chinese Grand Prix,2025,HAM,-4776.023691347893,-1740.7062471418035,121.0,Off
Chinese Grand Prix,2025,HAM,-4764.134307661692,-1783.5078064560753,113.0,Off
Chinese Grand Prix,2025,HAM,-4758.0,-1802.0,111.125,Off
Chinese Grand Prix,2025,HAM,-4754.335592866555,-1812.3207410617567,110.0,Off
Chinese Grand Prix,2025,HAM,-4740.0,-1844.0,106.14285714285714,Off
Chinese Grand Prix,2025,HAM,-4725.916686748481,-1866.928481314445,104.0,Off
Chinese Grand Prix,2025,HAM,-4671.0,-1937.0,98.02135095148206,Off
Chinese Grand Prix,2025,HAM,-4670.804546249555,-1937.1936966856097,98.0,Off
Chinese Grand Prix,2025,HAM,-4600.0,-1982.0,95.0083328,Off
Chinese Grand Prix,2025,HAM,-4599.776148728437,-1982.0970639236864,95.0,Off
Chinese Grand Prix,2025,HAM,-4557.0,-1998.0,92.00418383151565,Off
Chinese Grand Prix,2025,HAM,-4542.237058330987,-2001.8655472804933,91.0,Off
Chinese Grand Prix,2025,HAM,-4492.0,-2007.0,91.5027776,Off
Chinese Grand Prix,2025,HAM,-4424.16701517768,-2000.07325778306,92.0,Off
Chinese Grand Prix,2025,HAM,-4411.0,-1998.0,92.20499968,Off
Chinese Grand Prix,2025,HAM,-4377.206348864825,-1990.410331788115,93.0,Off
Chinese Grand Prix,2025,HAM,-4347.0,-1975.0,98.5,Off
Chinese Grand Prix,2025,HAM,-4343.088419710999,-1972.8673498008293,99.0,Off
Chinese Grand Prix,2025,HAM,-4295.0,-1944.0,100.66666666666669,Off
Chinese Grand Prix,2025,HAM,-4284.453685940095,-1936.2714348640984,101.0,Off
Chinese Grand Prix,2025,HAM,-4231.664188804269,-1890.5655603462444,103.0,Off
Chinese Grand Prix,2025,HAM,-4227.0,-1886.0,103.5,Off
Chinese Grand Prix,2025,HAM,-4191.708609182215,-1846.6940933311043,108.0,Off
Chinese Grand Prix,2025,HAM,-4162.0,-1805.0,113.4,Off
Chinese Grand Prix,2025,HAM,-4158.645352567039,-1799.874247720645,114.0,Off
Chinese Grand Prix,2025,HAM,-4142.0,-1773.0,117.46774193548389,Off
Chinese Grand Prix,2025,HAM,-4102.0,-1691.0,127.1774193548387,Off
Chinese Grand Prix,2025,HAM,-4045.0,-1423.0,152.83870967741936,Off
Chinese Grand Prix,2025,HAM,-4043.948302501183,-1373.2788121311744,157.0,Off
Chinese Grand Prix,2025,HAM,-4046.0,-1313.0,164.0,Off
Chinese Grand Prix,2025,HAM,-4051.842342383781,-1250.1461503985126,171.0,Off
Chinese Grand Prix,2025,HAM,-4053.0,-1241.0,171.66666666666666,Off
Chinese Grand Prix,2025,HAM,-4071.215723271313,-1138.260942474306,179.0,Off
Chinese Grand Prix,2025,HAM,-4078.0,-1110.0,181.5,Off
Chinese Grand Prix,2025,HAM,-4103.256049284903,-1025.0720902336604,189.0,Off
Chinese Grand Prix,2025,HAM,-4110.0,-1006.0,190.16666666666663,Off
Chinese Grand Prix,2025,HAM,-4141.0,-929.0,194.8333333333333,Off
Chinese Grand Prix,2025,HAM,-4149.497986957873,-909.8250392582156,196.0,Off
Chinese Grand Prix,2025,HAM,-4207.0,-796.0,205.0,Off
Chinese Grand Prix,2025,HAM,-4272.0,-693.0,210.5,Off
Chinese Grand Prix,2025,HAM,-4278.368058284621,-683.6607987791522,211.0,Off
Chinese Grand Prix,2025,HAM,-4339.0,-600.0,214.2142857142857,Off
Chinese Grand Prix,2025,HAM,-4375.691559809759,-554.3320463772216,216.0,Off
Chinese Grand Prix,2025,HAM,-4406.0,-518.0,218.25,Off
Chinese Grand Prix,2025,HAM,-4476.0,-436.0,223.3125,Off
Chinese Grand Prix,2025,HAM,-4500.35696535293,-408.37605741992695,225.0,Off
Chinese Grand Prix,2025,HAM,-4549.0,-354.0,228.9,Off
Chinese Grand Prix,2025,HAM,-4624.0,-270.0,234.75,Off
Chinese Grand Prix,2025,HAM,-4689.109195080058,-197.8380230477165,238.0,Off
Chinese Grand Prix,2025,HAM,-4796.0,-80.0,240.0,Off
Chinese Grand Prix,2025,HAM,-4840.196167113928,-32.17842570685624,246.0,Off
Chinese Grand Prix,2025,HAM,-4876.0,6.0,247.49068382238363,Off
Chinese Grand Prix,2025,HAM,-4896.778464764262,28.3031653434687,248.0,Off
Chinese Grand Prix,2025,HAM,-5059.0,203.0,251.41428662857143,Off
Chinese Grand Prix,2025,HAM,-5078.926032727064,224.48466509196723,252.0,Off
Chinese Grand Prix,2025,HAM,-5132.996335734252,282.8930449921937,257.0,Off
Chinese Grand Prix,2025,HAM,-5172.0,325.0,259.1685657704141,Off
Chinese Grand Prix,2025,HAM,-5286.0,448.0,263.195898868935,Off
Chinese Grand Prix,2025,HAM,-5334.915344943654,500.9525811268178,265.0,Off
Chinese Grand Prix,2025,HAM,-5401.0,573.0,266.40999936,Off
Chinese Grand Prix,2025,HAM,-5429.31514806995,604.1517608773186,267.0,Off
Chinese Grand Prix,2025,HAM,-5497.0,680.0,269.11499904,Off
Chinese Grand Prix,2025,HAM,-5524.157409856479,711.5329188580226,270.0,Off
Chinese Grand Prix,2025,HAM,-5610.0,815.0,272.0,Off
Chinese Grand Prix,2025,HAM,-5696.347124328802,924.00679115854,275.0,Off
Chinese Grand Prix,2025,HAM,-5709.0,941.0,275.1363636363636,Off
Chinese Grand Prix,2025,HAM,-5832.0,1111.0,276.22727272727275,Off
Chinese Grand Prix,2025,HAM,-5928.000753916013,1253.7859806108447,278.0,Off
Chinese Grand Prix,2025,HAM,-5977.0,1343.0,280.35714285714283,Off
Chinese Grand Prix,2025,HAM,-5998.068104482461,1380.5661627286422,281.0,Off
Chinese Grand Prix,2025,HAM,-6036.0,1449.0,281.7142857142857,Off
Chinese Grand Prix,2025,HAM,-6099.0,1572.0,283.0,Off
Chinese Grand Prix,2025,HAM,-6232.0,1853.0,284.75,Off
Chinese Grand Prix,2025,HAM,-6244.0,1881.0,285.0,Off
Chinese Grand Prix,2025,HAM,-6335.0,2107.0,285.0,Off
Chinese Grand Prix,2025,HAM,-6346.735312175575,2137.170721151888,285.0,Off
Chinese Grand Prix,2025,HAM,-6389.0,2248.0,284.42857142857144,Off
Chinese Grand Prix,2025,HAM,-6418.249655993004,2326.50645366901,284.0,Off
Chinese Grand Prix,2025,HAM,-6441.0,2389.0,282.0,Off
Chinese Grand Prix,2025,HAM,-6515.7766712988605,2598.810578918294,277.0,Off
Chinese Grand Prix,2025,HAM,-6535.0,2653.0,273.0,Off
Chinese Grand Prix,2025,HAM,-6571.225617497854,2755.0534492554466,261.0,Off
Chinese Grand Prix,2025,HAM,-6602.0,2842.0,221.0,Off
Chinese Grand Prix,2025,HAM,-6627.458060568695,2914.2164109783016,201.0,Off
Chinese Grand Prix,2025,HAM,-6659.0,3004.0,190.0625,Off
Chinese Grand Prix,2025,HAM,-6689.876831516347,3092.7702623042023,176.0,Off
Chinese Grand Prix,2025,HAM,-6709.865886833367,3152.377699857824,157.0,Off
Chinese Grand Prix,2025,HAM,-6712.0,3159.0,154.83333333333334,Off
Chinese Grand Prix,2025,HAM,-6730.152255978098,3219.8443018967178,131.0,Off
Chinese Grand Prix,2025,HAM,-6740.0,3268.0,122.0,Off
Chinese Grand Prix,2025,HAM,-6742.662806515219,3286.217796610038,119.0,Off
Chinese Grand Prix,2025,HAM,-6748.0,3335.0,108.33333333333331,Off
Chinese Grand Prix,2025,HAM,-6749.473412295825,3354.723656865861,103.0,Off
Chinese Grand Prix,2025,HAM,-6745.0,3401.0,98.42857142857144,Off
Chinese Grand Prix,2025,HAM,-6729.644288334976,3460.930976901036,95.0,Off
Chinese Grand Prix,2025,HAM,-6727.0,3470.0,94.7,Off
Chinese Grand Prix,2025,HAM,-6707.726030629798,3521.218721531244,92.0,Off
Chinese Grand Prix,2025,HAM,-6690.962472789902,3537.964440565938,84.0,Off
Chinese Grand Prix,2025,HAM,-6685.0,3544.0,81.76397426642455,Off
Chinese Grand Prix,2025,HAM,-6673.894454390391,3555.6840074609763,78.0,Off
Chinese Grand Prix,2025,HAM,-6642.600727280679,3587.394347372742,76.0,Off
Chinese Grand Prix,2025,HAM,-6637.0,3592.0,75.83749973333333,Off
Chinese Grand Prix,2025,HAM,-6602.650937496499,3613.053364792668,75.0,Off
Chinese Grand Prix,2025,HAM,-6598.0,3615.0,75.1187504,Off
Chinese Grand Prix,2025,HAM,-6554.328286327861,3629.541337312568,76.0,Off
Chinese Grand Prix,2025,HAM,-6532.0,3636.0,77.2,Off
Chinese Grand Prix,2025,HAM,-6510.865222292145,3641.504564861952,79.0,Off
Chinese Grand Prix,2025,HAM,-6483.0,3642.0,82.6180892886547,Off
Chinese Grand Prix,2025,HAM,-6478.079039245015,3641.663750879363,83.0,Off
Chinese Grand Prix,2025,HAM,-6383.0,3631.0,90.0249984,Off
Chinese Grand Prix,2025,HAM,-6373.74862650628,3629.524622976701,91.0,Off
Chinese Grand Prix,2025,HAM,-6351.652687844133,3624.103692466817,91.0,Off
Chinese Grand Prix,2025,HAM,-6332.0,3616.0,99.16666666666669,Off
Chinese Grand Prix,2025,HAM,-6310.8116148264335,3606.9152919208655,105.0,Off
Chinese Grand Prix,2025,HAM,-6266.721215932198,3587.1718996439145,109.0,Off
Chinese Grand Prix,2025,HAM,-6239.0,3573.0,113.0,Off
Chinese Grand Prix,2025,HAM,-6212.182183971992,3557.642684507503,117.0,Off
Chinese Grand Prix,2025,HAM,-6189.0,3543.0,121.0,Off
Chinese Grand Prix,2025,HAM,-6148.073823829675,3515.039102987272,127.0,Off
Chinese Grand Prix,2025,HAM,-6103.0,3481.0,135.0,Off
Chinese Grand Prix,2025,HAM,-6057.01436110643,3442.000729365408,143.0,Off
Chinese Grand Prix,2025,HAM,-5998.03992699879,3386.8887027289643,148.0,Off
Chinese Grand Prix,2025,HAM,-5971.0,3361.0,154.875,Off
Chinese Grand Prix,2025,HAM,-5958.926198200921,3349.2685954391254,159.0,Off
Chinese Grand Prix,2025,HAM,-5927.0,3316.0,164.71428571428572,Off
Chinese Grand Prix,2025,HAM,-5906.786891334627,3293.715220078277,167.0,Off
Chinese Grand Prix,2025,HAM,-5839.357020589712,3217.2630670551816,180.0,Off
Chinese Grand Prix,2025,HAM,-5814.0,3187.0,182.75,Off
Chinese Grand Prix,2025,HAM,-5759.0,3116.0,188.9375,Off
Chinese Grand Prix,2025,HAM,-5734.272744966688,3081.695246632112,191.0,Off
Chinese Grand Prix,2025,HAM,-5650.0,2960.0,196.25,Off
Chinese Grand Prix,2025,HAM,-5627.453668703703,2925.8354952855725,198.0,Off
Chinese Grand Prix,2025,HAM,-5546.082636121852,2785.594944552457,208.0,Off
Chinese Grand Prix,2025,HAM,-5541.0,2776.0,208.6,Off
Chinese Grand Prix,2025,HAM,-5491.531123112789,2679.7768569032755,214.0,Off
Chinese Grand Prix,2025,HAM,-5440.0,2576.0,217.63636363636363,Off
Chinese Grand Prix,2025,HAM,-5397.908135443183,2487.629116156674,222.0,Off
Chinese Grand Prix,2025,HAM,-5383.0,2455.0,224.2,Off
Chinese Grand Prix,2025,HAM,-5316.0,2305.0,231.35,Off
Chinese Grand Prix,2025,HAM,-5293.2457671646425,2253.7562495366733,233.0,Off
Chinese Grand Prix,2025,HAM,-5221.0,2091.0,238.4,Off
Chinese Grand Prix,2025,HAM,-5179.204915915435,1997.4735681872148,245.0,Off
Chinese Grand Prix,2025,HAM,-5155.0,1944.0,247.54545454545453,Off
Chinese Grand Prix,2025,HAM,-5082.0,1784.0,252.27272727272728,Off
Chinese Grand Prix,2025,HAM,-5070.437379070268,1759.2602012420216,253.0,Off
Chinese Grand Prix,2025,HAM,-5010.0,1636.0,254.0,Off
Chinese Grand Prix,2025,HAM,-4908.0,1450.0,259.6697830618882,Off
Chinese Grand Prix,2025,HAM,-4888.1874997809055,1415.4048218720914,261.0,Off
Chinese Grand Prix,2025,HAM,-4844.666629941224,1344.247265172779,261.0,Off
Chinese Grand Prix,2025,HAM,-4789.0,1271.0,263.5500013714285,Off
Chinese Grand Prix,2025,HAM,-4672.9673619407295,1132.4745821184345,267.0,Off
Chinese Grand Prix,2025,HAM,-4648.0,1104.0,267.39000064,Off
Chinese Grand Prix,2025,HAM,-4579.408134424606,1032.5723962338377,269.0,Off
Chinese Grand Prix,2025,HAM,-4519.0,984.0,270.1428571428572,Off
Chinese Grand Prix,2025,HAM,-4448.908080585271,929.8096565005312,271.0,Off
Chinese Grand Prix,2025,HAM,-4412.0,903.0,270.78494628589044,Off
Chinese Grand Prix,2025,HAM,-4285.025964610741,825.2198636285626,270.0,Off
Chinese Grand Prix,2025,HAM,-4260.0,812.0,269.59000064,Off
Chinese Grand Prix,2025,HAM,-4154.782190968478,762.2615670667741,268.0,Off
