Track,Year,Driver,X,Y,Speed,DRS
Miami Grand Prix,2022,VER,-3073.761245399969,-2449.1505082310364,218.0,Off
Miami Grand Prix,2022,VER,-3162.02571544236,-2427.997797266582,217.0,Off
Miami Grand Prix,2022,VER,-3182.0,-2425.0,216.8541664,Off
Miami Grand Prix,2022,VER,-3277.0,-2419.0,216.18749973333334,Off
Miami Grand Prix,2022,VER,-3303.9300596158623,-2419.665896561889,216.0,Off
Miami Grand Prix,2022,VER,-3420.0,-2434.0,213.2142848,Off
Miami Grand Prix,2022,VER,-3470.0341493471537,-2445.471108507363,212.0,Off
Miami Grand Prix,2022,VER,-3571.0,-2476.0,209.08333226666667,Off
Miami Grand Prix,2022,VER,-3607.321367625134,-2488.1700393230726,208.0,Off
Miami Grand Prix,2022,VER,-3736.695968207415,-2537.7890239824287,205.0,Off
Miami Grand Prix,2022,VER,-3744.0,-2541.0,205.0437504,Off
Miami Grand Prix,2022,VER,-3846.0,-2592.0,205.6687504,Off
Miami Grand Prix,2022,VER,-3898.391635339068,-2624.5695014814605,206.0,Off
Miami Grand Prix,2022,VER,-3950.0,-2660.0,204.234372,Off
Miami Grand Prix,2022,VER,-4034.0255601817507,-2728.1043408482624,201.0,Off
Miami Grand Prix,2022,VER,-4052.0,-2747.0,199.2124896,Off
Miami Grand Prix,2022,VER,-4154.0,-2866.0,190.54582293333334,Off
Miami Grand Prix,2022,VER,-4175.817657077806,-2892.7446950153394,188.0,Off
Miami Grand Prix,2022,VER,-4228.0,-2981.0,172.74090123636364,Off
Miami Grand Prix,2022,VER,-4242.908578635791,-3008.699631041709,170.0,Off
Miami Grand Prix,2022,VER,-4250.0,-3022.0,167.937488,Off
Miami Grand Prix,2022,VER,-4269.062954862221,-3060.5981242058906,160.0,Off
Miami Grand Prix,2022,VER,-4283.0,-3093.0,156.04499328,Off
Miami Grand Prix,2022,VER,-4296.382538930866,-3125.277351498271,153.0,Off
Miami Grand Prix,2022,VER,-4321.0,-3188.0,149.72142445714286,Off
Miami Grand Prix,2022,VER,-4335.989110005449,-3232.1537664719363,147.0,Off
Miami Grand Prix,2022,VER,-4349.0,-3289.0,144.5062464,Off
Miami Grand Prix,2022,VER,-4351.682299170512,-3304.330443944892,144.0,Off
Miami Grand Prix,2022,VER,-4367.0,-3412.0,139.6749952,Off
Miami Grand Prix,2022,VER,-4370.791779200741,-3459.9207175305933,135.0,Off
Miami Grand Prix,2022,VER,-4369.0,-3486.0,132.33999616,Off
Miami Grand Prix,2022,VER,-4367.7358032653265,-3506.9117275346116,131.0,Off
Miami Grand Prix,2022,VER,-4363.0,-3566.0,130.23499904,Off
Miami Grand Prix,2022,VER,-4360.604991599276,-3583.623936667873,130.0,Off
Miami Grand Prix,2022,VER,-4349.03160959467,-3640.406191927453,130.0,Off
Miami Grand Prix,2022,VER,-4335.0,-3690.0,127.4499968,Off
Miami Grand Prix,2022,VER,-4326.21694400904,-3716.1352634018394,126.0,Off
Miami Grand Prix,2022,VER,-4308.0,-3754.0,126.62777884444445,Off
Miami Grand Prix,2022,VER,-4231.0,-3860.0,127.96111217777778,Off
Miami Grand Prix,2022,VER,-4229.029095855684,-3862.35226821946,128.0,Off
Miami Grand Prix,2022,VER,-4195.010949306808,-3896.600151390985,129.0,Off
Miami Grand Prix,2022,VER,-4171.776848987477,-3905.73012565323,129.0,Off
Miami Grand Prix,2022,VER,-4151.0,-3914.0,130.1625024,Off
Miami Grand Prix,2022,VER,-4104.471530403442,-3931.272591357642,132.0,Off
Miami Grand Prix,2022,VER,-4090.0,-3934.0,132.8250048,Off
Miami Grand Prix,2022,VER,-3950.435940748599,-3934.37936829324,139.0,Off
Miami Grand Prix,2022,VER,-3945.0,-3934.0,139.27857554285714,Off
Miami Grand Prix,2022,VER,-3883.0,-3922.0,144.8714313142857,Off
Miami Grand Prix,2022,VER,-3881.229854239187,-3921.5322420271855,145.0,Off
Miami Grand Prix,2022,VER,-3766.0,-3893.0,150.8714313142857,Off
Miami Grand Prix,2022,VER,-3763.327783932577,-3892.399294741282,151.0,Off
Miami Grand Prix,2022,VER,-3661.0,-3872.0,161.06451932570167,Off
Miami Grand Prix,2022,VER,-3640.610991977779,-3868.492231420839,163.0,Off
Miami Grand Prix,2022,VER,-3578.0,-3859.0,167.50000213333334,Off
Miami Grand Prix,2022,VER,-3529.1839461658537,-3853.4625010180534,171.0,Off
Miami Grand Prix,2022,VER,-3455.0,-3848.0,179.7187536,Off
Miami Grand Prix,2022,VER,-3452.508073546058,-3847.8679621982355,180.0,Off
Miami Grand Prix,2022,VER,-3363.0,-3845.0,183.75000137142857,Off
Miami Grand Prix,2022,VER,-3310.4311775828114,-3845.0335458870873,186.0,Off
Miami Grand Prix,2022,VER,-3280.0,-3846.0,187.83333546666665,Off
Miami Grand Prix,2022,VER,-3070.195630557452,-3864.303482220371,198.0,Off
Miami Grand Prix,2022,VER,-3050.0,-3867.0,199.1904785401148,Off
Miami Grand Prix,2022,VER,-2906.0,-3901.0,210.7551060687682,Off
Miami Grand Prix,2022,VER,-2871.144208403836,-3912.250381996916,213.0,Off
Miami Grand Prix,2022,VER,-2767.0,-3947.0,218.19000576,Off
Miami Grand Prix,2022,VER,-2750.8308943949996,-3952.323071545878,219.0,Off
Miami Grand Prix,2022,VER,-2672.0,-3978.0,219.0,Off
Miami Grand Prix,2022,VER,-2655.9657183331824,-3983.2166813190374,219.0,Off
Miami Grand Prix,2022,VER,-2560.3623850866898,-4014.275723252019,226.0,Off
Miami Grand Prix,2022,VER,-2504.0,-4032.0,229.4875072,Off
Miami Grand Prix,2022,VER,-2462.97878185444,-4044.5520434180808,232.0,Off
Miami Grand Prix,2022,VER,-2455.0,-4047.0,232.1625024,Off
Miami Grand Prix,2022,VER,-2294.0,-4097.0,235.4125024,Off
Miami Grand Prix,2022,VER,-2264.2363294379497,-4105.834548822222,236.0,Off
Miami Grand Prix,2022,VER,-2153.0,-4136.0,239.2437536,Off
Miami Grand Prix,2022,VER,-2057.436791111067,-4155.414143512433,242.0,Off
